drug	genes	question	answer	incorrect_recommendations	concurring_recommendation	llm_answer	bert_score_precision_llm_vs_ref	bert_score_recall_llm_vs_ref	bert_score_f1_llm_vs_ref	bert_score_precision_llm_vs_concurring	bert_score_recall_llm_vs_concurring	bert_score_f1_llm_vs_concurring	bert_score_precision_llm_vs_discordant	bert_score_recall_llm_vs_discordant	bert_score_f1_llm_vs_discordant	oai_embedding_llm_vs_ref	oai_embedding_llm_vs_concurring	oai_embedding_llm_vs_discordant	negation_mpnet_llm_vs_ref	negation_mpnet_llm_vs_concurring	negation_mpnet_llm_vs_discordant	base_mpnet_llm_vs_ref	base_mpnet_llm_vs_concurring	base_mpnet_llm_vs_discordant	roberta_llm_vs_ref	roberta_llm_vs_concurring	roberta_llm_vs_discordant	gte_llm_vs_ref	gte_llm_vs_concurring	gte_llm_vs_discordant	gpt4_llm_vs_ref
paroxetine	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = ≥5.0 for CYP2D6 with regards to taking paroxetine? Give a 2-3 sentence summary.	Select alternative drug not predominantly metabolized by CYP2D6.	['Proceed taking paroxetine as normal. There is no recommendation.', 'Take paroxetine with a reduced dose.', 'Take paroxetine with an increased dose.']	Avoid paroxetine. Take an alternate therapy.	For individuals identified as CYP2D6 ultrarapid metabolizers with an activity score of ≥5.0, clinical guidance generally recommends caution when prescribing paroxetine. Due to their increased metabolic activity, ultrarapid metabolizers may break down paroxetine more quickly than expected, potentially leading to reduced efficacy of the medication. Alternative medications that are less dependent on CYP2D6 metabolism for their therapeutic effects might be considered for these patients to ensure effective treatment outcomes.	-0.06841192	0.36210883	0.112291604	-0.15482521	0.3621176	0.0504816	-0.19472046196460724	0.34367063641548157	0.014454390853643417	0.5065085298101989	0.6222605935304377	0.6259675462000548	0.4908411	0.5413034	0.5488683	0.64058477	0.59999645	0.6096258	0.66844183	0.60183734	0.5635068	0.55703497	0.6582656	0.6092855	1
pegloticase	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking pegloticase? Give a 2-3 sentence summary.	Avoid use	['Proceed taking pegloticase as normal. There is no recommendation.', 'Take pegloticase with a reduced dose.', 'Take pegloticase with an increased dose.']	Avoid pegloticase. Take an alternate therapy.	For individuals deficient in glucose-6-phosphate dehydrogenase (G6PD), caution is advised when prescribing pegloticase, a medication used primarily in the treatment of chronic gout refractory to conventional therapy. G6PD-deficient patients are at increased risk for hemolytic reactions in response to oxidative stress, which can be triggered by pegloticase. It is recommended to perform G6PD testing prior to initiating treatment and to carefully monitor for hemolysis if pegloticase therapy is deemed necessary despite the deficiency.	-0.4329981	-0.17046927	-0.3189068	-0.1354606	0.15787336	-0.004684373	-0.17241808772087097	0.23116330802440643	-0.0036802715621888638	0.2269776430572975	0.6302612050573634	0.6318226930794805	0.25351566	0.5760605	0.51638716	0.11218484	0.63153774	0.60913545	0.11494315	0.57933694	0.5644016	0.39581278	0.6431706	0.6062538	0
pegloticase	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking pegloticase? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid pegloticase. Take an alternate therapy.', 'Take pegloticase with a reduced dose.', 'Take pegloticase with an increased dose.']	Proceed taking pegloticase as normal. There is no recommendation.	For individuals with an indeterminate G6PD (glucose-6-phosphate dehydrogenase) status considering pegloticase treatment, it's crucial to establish their G6PD levels accurately due to the risk of hemolysis. Pegloticase is a medication used in the treatment of chronic gout, and it can potentially induce oxidative stress leading to hemolytic anemia in G6PD-deficient patients. Therefore, confirming G6PD activity through laboratory testing is recommended before initiating therapy with pegloticase to avoid serious hematologic adverse effects.	-0.008365863	0.16942538	0.077355385	-0.19511986	-0.05352841	-0.12511429	-0.15438765287399292	0.16969776153564453	-0.022270897403359413	0.6497391071977184	0.5683323845282746	0.5863767020270124	0.66085327	0.4721205	0.5255707	0.6966554	0.5759032	0.5870713	0.69330084	0.5554783	0.58129346	0.6104362	0.5265372	0.63957167	1
pegloticase	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking pegloticase? Give a 2-3 sentence summary.	Avoid use	['Proceed taking pegloticase as normal. There is no recommendation.', 'Take pegloticase with a reduced dose.', 'Take pegloticase with an increased dose.']	Avoid pegloticase. Take an alternate therapy.	As of the last update, there is no direct clinical guidance specifically linking G6PD deficiency (glucose-6-phosphate dehydrogenase deficiency) to the administration of pegloticase, which is a medication primarily used in the treatment of chronic gout. G6PD deficiency primarily raises concerns with the use of certain medications due to the risk of hemolysis. However, pegloticase has not been widely reported to cause hemolysis independently of G6PD deficiency status. It would still be prudent for a healthcare provider to monitor hemolytic markers if pegloticase is administered to a G6PD-deficient patient, given the risk of hemolysis with this underlying condition.	-0.49610135	-0.07262649	-0.33613735	-0.24251823	0.072973765	-0.105626985	-0.23133668303489685	0.1681755930185318	-0.09021083265542984	0.20495060896279957	0.5743462991221017	0.5841907375741789	0.17596307	0.56013906	0.5481983	0.06522781	0.6213794	0.5855849	0.02439901	0.5247434	0.5095922	0.29295155	0.5822378	0.5208352	0
pegloticase	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking pegloticase? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid pegloticase. Take an alternate therapy.', 'Take pegloticase with a reduced dose.', 'Take pegloticase with an increased dose.']	Proceed taking pegloticase as normal. There is no recommendation.	Glucose-6-phosphate dehydrogenase (G6PD) deficiency is a genetic disorder that affects red blood cell function, leading to a risk of hemolysis when exposed to certain drugs, infections, or other stressors. Pegloticase is a medication used to treat chronic gout, and its use can potentially lead to hemolysis in individuals with G6PD deficiency. However, for someone who is normal for G6PD (i.e., not deficient), there should be no increased risk of hemolysis related to G6PD when taking pegloticase; therefore, standard dosing and monitoring recommendations would apply, without additional precautions specifically concerning G6PD status.	-0.2665028	0.1115731	-0.1090625	-0.23379992	0.12361359	-0.0822568	-0.2357424944639206	0.23315544426441193	-0.0745992660522461	0.6166761184152092	0.5296926394796507	0.5391080118404361	0.38526666	0.38095814	0.48234415	0.4054456	0.58731836	0.6239192	0.47992712	0.5450518	0.5665162	0.4696982	0.48701242	0.49722275	1
phenazopyridine	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking phenazopyridine? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid phenazopyridine. Take an alternate therapy.', 'Take phenazopyridine with a reduced dose.', 'Take phenazopyridine with an increased dose.']	Proceed taking phenazopyridine as normal. There is no recommendation.	For individuals deficient in glucose-6-phosphate dehydrogenase (G6PD) who are considering the use of phenazopyridine, clinical guidance generally recommends caution. Phenazopyridine, a medication used to alleviate urinary tract discomfort, has been associated with the risk of hemolysis in patients with G6PD deficiency. Therefore, it is advisable to seek alternatives or closely monitor for signs of hemolysis, and use should be under the guidance of a healthcare professional aware of the patient's G6PD status.	0.008970554	0.3792454	0.17029205	-0.17596388	0.060537126	-0.067264415	-0.07700665295124054	0.38861721754074097	0.11509620398283005	0.451848873758016	0.6261583032174441	0.6453893600336984	0.6267748	0.5682195	0.5947967	0.5525544	0.59501123	0.62443143	0.50965154	0.52878857	0.5676497	0.55646443	0.5610333	0.63363016	1
phenazopyridine	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking phenazopyridine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid phenazopyridine. Take an alternate therapy.', 'Take phenazopyridine with a reduced dose.', 'Take phenazopyridine with an increased dose.']	Proceed taking phenazopyridine as normal. There is no recommendation.	As of the last update, there is no direct contraindication or specific clinical guidance indicating a problem with taking phenazopyridine for someone who has a normal glucose-6-phosphate dehydrogenase (G6PD) enzyme activity. Phenazopyridine is typically used as a urinary analgesic, and its common side effects do not specifically involve issues linked to the G6PD status. However, general precautions should be observed when prescribing any medication, and it is important to consider potential allergies, interactions with other drugs, and other underlying health conditions of the patient.	-0.20918618	0.12409428	-0.06533308	-0.16767074	0.1992459	-0.011189648	-0.14981748163700104	0.3426990211009979	0.02397061698138714	0.5946930940703591	0.6636302571827954	0.619226141386991	0.50144315	0.6336872	0.605991	0.46994045	0.62984526	0.6370618	0.3697514	0.5982677	0.6234474	0.57603765	0.62632996	0.58480716	1
phenazopyridine	G6PD	What would be the clinical guidance for someone who is Variable for G6PD with regards to taking phenazopyridine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid phenazopyridine. Take an alternate therapy.', 'Take phenazopyridine with a reduced dose.', 'Take phenazopyridine with an increased dose.']	Proceed taking phenazopyridine as normal. There is no recommendation.	Individuals with a variable glucose-6-phosphate dehydrogenase (G6PD) status may be at an increased risk for hemolytic anemia when exposed to certain oxidative drugs, including phenazopyridine, which is used primarily to relieve urinary pain. Clinical guidance for those with a variable G6PD status typically involves caution or avoidance of oxidative drugs known to trigger hemolysis. For such patients, alternative treatments that do not pose a risk of inducing hemolytic anemia should be considered, and if phenazopyridine must be used, it should be done under close medical supervision with proactive monitoring for signs of hemolysis.	-0.15060367	0.11271454	-0.03132145	-0.20618913	0.049482826	-0.09048128	-0.1291349083185196	0.3862980306148529	0.07682224363088608	0.6373247670671391	0.5074323374308676	0.556456696938537	0.5023037	0.4559992	0.54825234	0.5369991	0.5142158	0.5895186	0.5422825	0.4688119	0.50170505	0.5151409	0.50685924	0.5903019	0
phenazopyridine	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking phenazopyridine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid phenazopyridine. Take an alternate therapy.', 'Take phenazopyridine with a reduced dose.', 'Take phenazopyridine with an increased dose.']	Proceed taking phenazopyridine as normal. There is no recommendation.	Clinical guidance for individuals deficient in glucose-6-phosphate dehydrogenase (G6PD) who are considering taking phenazopyridine would generally advise caution. Phenazopyridine is known to potentially cause oxidative stress on red blood cells, which can lead to hemolysis in G6PD-deficient patients. Therefore, healthcare providers typically recommend avoiding the use of phenazopyridine in G6PD-deficient individuals to prevent the risk of hemolytic anemia.	-0.19957416	0.037664607	-0.090825215	-0.21776512	0.05900743	-0.09434744	-0.12814050912857056	0.27977126836776733	0.029439345002174377	0.6161371406789763	0.5930602957020705	0.5941836470374017	0.60168606	0.5756904	0.5780045	0.6236992	0.5791484	0.5957544	0.58825207	0.52141654	0.5485937	0.54144734	0.53634614	0.610886	0
phenytoin	HLA-B	What would be the clinical guidance for someone who is HLA-B*15:02 negative for HLA-B with regards to taking phenytoin? Give a 2-3 sentence summary.	No adjustments needed from typical dosing strategies. Subsequent doses should be adjusted according to therapeutic drug monitoring, response, and side effects. An HLA-B*15:02 negative test does not eliminate the risk of phenytoin-induced SJS/TEN and patients should be carefully monitored according to a usual standard.	['Avoid phenytoin. Take an alternate therapy.', 'Take phenytoin with a reduced dose.', 'Take phenytoin with an increased dose.']	Proceed taking phenytoin as normal. There is no recommendation.	For individuals who test negative for the HLA-B*15:02 allele, the risk of developing severe cutaneous adverse reactions (SCARs) such as Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when taking phenytoin is significantly reduced, but not completely eliminated. Clinical guidance generally supports the use of phenytoin in HLA-B*15:02 negative patients while still maintaining vigilance for symptoms of SCARs. The guidance would still necessitate monitoring for other potential adverse effects as per usual clinical practice.	0.13000678	0.21495952	0.17434937	-0.1975739	0.107765704	-0.06340526	-0.22758540511131287	0.32090216875076294	-0.03445456922054291	0.7869658322933435	0.5722051714446422	0.5568440057312554	0.7005861	0.55824286	0.5577155	0.7487238	0.5049153	0.53922075	0.728105	0.4179771	0.486115	0.82356805	0.53546536	0.55829173	1
