drug	genes	question	answer	incorrect_recommendations	concurring_recommendation	llm_answer	bert_score_precision_llm_vs_ref	bert_score_recall_llm_vs_ref	bert_score_f1_llm_vs_ref	bert_score_precision_llm_vs_concurring	bert_score_recall_llm_vs_concurring	bert_score_f1_llm_vs_concurring	bert_score_precision_llm_vs_discordant	bert_score_recall_llm_vs_discordant	bert_score_f1_llm_vs_discordant	oai_embedding_llm_vs_ref	oai_embedding_llm_vs_concurring	oai_embedding_llm_vs_discordant	negation_mpnet_llm_vs_ref	negation_mpnet_llm_vs_concurring	negation_mpnet_llm_vs_discordant	base_mpnet_llm_vs_ref	base_mpnet_llm_vs_concurring	base_mpnet_llm_vs_discordant	roberta_llm_vs_ref	roberta_llm_vs_concurring	roberta_llm_vs_discordant	gte_llm_vs_ref	gte_llm_vs_concurring	gte_llm_vs_discordant	gpt4_llm_vs_ref
flurbiprofen	CYP2C9	What would be the clinical guidance for someone who is Normal Metabolizer and activity score = 2.0 for CYP2C9 with regards to taking flurbiprofen? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals.	['Avoid flurbiprofen. Take an alternate therapy.', 'Take flurbiprofen with a reduced dose.', 'Take flurbiprofen with an increased dose.']	Proceed taking flurbiprofen as normal. There is no recommendation.	Individuals who are Normal Metabolizers and have an activity score of 2.0 for CYP2C9 are expected to metabolize drugs like flurbiprofen normally. Standard dosing guidelines can be followed for flurbiprofen in these individuals, as they are not likely to require dosage adjustments based on their CYP2C9 genotype. Monitoring for typical side effects and therapeutic response is recommended.	-0.10078999	0.11552551	0.00050512323	-0.16927865	0.16350295	-0.024753744	-0.19385729730129242	0.20325137674808502	-0.043535664677619934	0.3575580434505369	0.6280711160699515	0.5874193548415916	0.4187845	0.46583343	0.40567434	0.390814	0.484424	0.49391946	0.31607756	0.5277508	0.49470627	0.38127875	0.6410594	0.57248586	1
flurbiprofen	CYP2C9	What would be the clinical guidance for someone who is Intermediate Metabolizer and activity score = 1.5 for CYP2C9 with regards to taking flurbiprofen? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals.	['Avoid flurbiprofen. Take an alternate therapy.', 'Take flurbiprofen with a reduced dose.', 'Take flurbiprofen with an increased dose.']	Proceed taking flurbiprofen as normal. There is no recommendation.	For an Intermediate Metabolizer with an activity score of 1.5 for CYP2C9, caution is advised when taking flurbiprofen, as this individual may metabolize the drug at a slower rate than normal. This could potentially result in increased drug levels and an elevated risk of adverse effects. Close monitoring for drug efficacy and toxicity is recommended, and dosage adjustment may be necessary based on individual response.	-0.028888723	0.11928872	0.04410955	-0.1582984	0.17353478	-0.013891381	-0.1119781956076622	0.45803311467170715	0.11119335889816284	0.39275234958083743	0.6088406348999034	0.6701522199545031	0.38119778	0.5131472	0.4934315	0.39060208	0.5490805	0.55079854	0.30701435	0.55299586	0.52008057	0.41235784	0.6554326	0.6545676	0
flurbiprofen	CYP2C9	What would be the clinical guidance for someone who is Indeterminate for CYP2C9 with regards to taking flurbiprofen? Give a 2-3 sentence summary.	No recommendation	['Avoid flurbiprofen. Take an alternate therapy.', 'Take flurbiprofen with a reduced dose.', 'Take flurbiprofen with an increased dose.']	Proceed taking flurbiprofen as normal. There is no recommendation.	Individuals who are classified as Indeterminate for the CYP2C9 genotype may have unpredictable metabolism of drugs metabolized by this enzyme, such as flurbiprofen. Clinical guidance in this case would involve monitoring for signs of adverse drug reactions or reduced efficacy, adjusting the dosage as needed based on therapeutic response, and considering alternative treatment options with less dependence on CYP2C9 metabolism if necessary. Consulting with a healthcare provider or a pharmacogenomics expert can help guide personalized treatment decisions for individuals with an Indeterminate CYP2C9 genotype.	-0.5748767	-0.3732874	-0.4852083	-0.2553508	0.08548692	-0.10999913	-0.20974725484848022	0.35189288854599	-0.01823519542813301	0.24928821999100778	0.5168085450048895	0.5548762324910848	0.12851864	0.37896526	0.41336593	0.05458151	0.3381364	0.36443534	-0.02046732	0.39991578	0.41992685	0.305313	0.563892	0.5757517	0
flurbiprofen	CYP2C9	What would be the clinical guidance for someone who is Intermediate Metabolizer and activity score = 1.0 for CYP2C9 with regards to taking flurbiprofen? Give a 2-3 sentence summary.	Initiate therapy with lowest recommended starting dose. Titrate dose upward to clinical effect or maximum recommended dose with caution. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals. Carefully monitor adverse events such as blood pressure and kidney function during course of therapy.	['Avoid flurbiprofen. Take an alternate therapy.', 'Take flurbiprofen with a reduced dose.', 'Take flurbiprofen with an increased dose.']	Proceed taking flurbiprofen as normal. There is no recommendation.	For an individual who is an Intermediate Metabolizer with an activity score of 1.0 for CYP2C9 and considering taking flurbiprofen, caution should be exercised due to potential decreased metabolism of the drug. This may lead to higher drug levels and an increased risk of adverse effects such as gastrointestinal bleeding. Close monitoring for side effects and dose adjustments may be necessary. Consulting with a healthcare provider or a pharmacogenomics expert is recommended to personalize the treatment plan.	0.09427262	0.21343167	0.15434563	-0.16682367	0.14285593	-0.030539433	-0.10541456192731857	0.4581960141658783	0.0982234925031662	0.44481401430013434	0.6241526325026059	0.6917808988295182	0.4710867	0.510936	0.4825643	0.3826013	0.53301066	0.5478224	0.36209384	0.5720975	0.5617183	0.43660942	0.61519396	0.63832664	1
fluvastatin	CYP2C9;SLCO1B1	What would be the clinical guidance for someone who is Indeterminate for CYP2C9 and Possible Decreased Function for SLCO1B1 with regards to taking fluvastatin? Give a 2-3 sentence summary.	Based on SLCO1B1 status, prescribe desired starting dose and adjust doses of fluvastatin based on disease-specific guidelines. Prescriber should be aware of possible increased risk for myopathy especially for doses >40mg per day. CYP2C9 phenotype could not be assigned based on genotyping.	['Avoid fluvastatin. Take an alternate therapy.', 'Take fluvastatin with a reduced dose.', 'Take fluvastatin with an increased dose.']	Proceed taking fluvastatin as normal. There is no recommendation.	For an individual who is indeterminate for CYP2C9 and possibly has decreased function for SLCO1B1, caution should be exercised when prescribing fluvastatin due to potential altered drug metabolism and transport. Close monitoring for adverse effects or inefficacy is recommended, and dosage adjustments may be necessary based on clinical response and lipid-lowering efficacy. Consulting a healthcare provider with expertise in pharmacogenomics may be beneficial for personalized guidance.	0.22603117	0.28176537	0.25630432	-0.17716666	0.07199301	-0.06359557	-0.13590772449970245	0.43131259083747864	0.07314565777778625	0.8440646243277767	0.5933873433397888	0.6639754800228778	0.8484799	0.56852645	0.5986485	0.85870993	0.6081899	0.62758917	0.731393	0.49514955	0.5299844	0.80875295	0.6054431	0.62335336	0
fluvastatin	CYP2C9;SLCO1B1	What would be the clinical guidance for someone who is No Result and activity score = No Result for CYP2C9 and Indeterminate for SLCO1B1 with regards to taking fluvastatin? Give a 2-3 sentence summary.	n/a	['Avoid fluvastatin. Take an alternate therapy.', 'Take fluvastatin with a reduced dose.', 'Take fluvastatin with an increased dose.']	Proceed taking fluvastatin as normal. There is no recommendation.	For a patient with No Result for CYP2C9 activity score and Indeterminate for SLCO1B1, there is limited pharmacogenomic guidance available for fluvastatin dosing. In this case, it is recommended to consider standard dosing of fluvastatin initially and closely monitor for any signs of adverse reactions or lack of efficacy. Consultation with a clinical pharmacist or genetic counselor may be beneficial to assess individual response and adjust therapy as needed based on the patient's lipid-lowering response and tolerance.	-0.5075627	-0.41018772	-0.4569109	-0.14434823	0.2345479	0.016821587	-0.14988373219966888	0.3640934228897095	0.05474048852920532	0.12319510053191188	0.6154475831062204	0.6384186539358796	0.1904335	0.627527	0.61453354	0.06021759	0.65911883	0.6443242	-0.020155568	0.55456626	0.59484345	0.34391198	0.6754068	0.651617	0
fluvastatin	CYP2C9;SLCO1B1	What would be the clinical guidance for someone who is Normal Metabolizer and activity score = 2.0 for CYP2C9 and Decreased Function for SLCO1B1 with regards to taking fluvastatin? Give a 2-3 sentence summary.	Prescribe desired starting dose and adjust doses of fluvastatin based on disease-specific guidelines. Prescriber should be aware of possible increased risk for myopathy especially for doses >40mg per day.	['Avoid fluvastatin. Take an alternate therapy.', 'Take fluvastatin with a reduced dose.', 'Take fluvastatin with an increased dose.']	Proceed taking fluvastatin as normal. There is no recommendation.	For someone who is a Normal Metabolizer with an activity score of 2.0 for CYP2C9 and has Decreased Function for SLCO1B1 gene, caution is advised when taking fluvastatin, as these genotypes may increase the risk of statin-related side effects or reduced efficacy. Close monitoring for potential adverse effects such as myopathy or liver toxicity is recommended, as dosage adjustments or alternative statin therapy may be necessary based on individual response.	0.10010016	0.25636548	0.17664172	-0.17052314	0.07901406	-0.056734804	-0.1259644329547882	0.4251028597354889	0.08979727327823639	0.6636557670919276	0.6129961353010864	0.6524296411478627	0.61006016	0.5660868	0.55310994	0.55808705	0.6436662	0.6229306	0.5357843	0.5765035	0.59030694	0.60594946	0.64532536	0.66861904	0
fluvastatin	CYP2C9;SLCO1B1	What would be the clinical guidance for someone who is No Result and activity score = No Result for CYP2C9 and Possible Decreased Function for SLCO1B1 with regards to taking fluvastatin? Give a 2-3 sentence summary.	Based on SLCO1B1 status, prescribe desired starting dose and adjust doses of fluvastatin based on disease-specific guidelines. Prescriber should be aware of possible increased risk for myopathy especially for doses >40mg per day. CYP2C9 genotype result is not available.	['Avoid fluvastatin. Take an alternate therapy.', 'Take fluvastatin with a reduced dose.', 'Take fluvastatin with an increased dose.']	Proceed taking fluvastatin as normal. There is no recommendation.	For an individual with No Result for CYP2C9 and Possible Decreased Function for SLCO1B1 when considering fluvastatin therapy, close monitoring for potential adverse effects and therapeutic efficacy is recommended due to the possibility of altered drug metabolism and transport. Individualized dosing adjustments and frequent monitoring of lipid levels may be needed to ensure safe and effective treatment outcomes. Consulting with a healthcare provider or a pharmacist experienced in pharmacogenomics is advisable for personalized guidance.	0.19748667	0.2824286	0.24162847	-0.17109889	0.10251994	-0.048180338	-0.13750194013118744	0.40636083483695984	0.05864271894097328	0.8269089522816649	0.5754053813525881	0.6471983858216428	0.7863185	0.57020235	0.62560695	0.819541	0.6221531	0.6569557	0.70729387	0.48808056	0.5413276	0.78844446	0.64323354	0.6551229	1
fluvoxamine	CYP2D6	What would be the clinical guidance for someone who is Intermediate Metabolizer and activity score = 0.5 for CYP2D6 with regards to taking fluvoxamine? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose.	['Avoid fluvoxamine. Take an alternate therapy.', 'Take fluvoxamine with a reduced dose.', 'Take fluvoxamine with an increased dose.']	Proceed taking fluvoxamine as normal. There is no recommendation.	For individuals who are Intermediate Metabolizers with an activity score of 0.5 for CYP2D6, caution is advised when taking fluvoxamine. Fluvoxamine is a substrate of CYP2D6, and reduced metabolism of fluvoxamine in Intermediate Metabolizers may lead to higher drug levels and increased risk of side effects. Close monitoring for potential adverse events and dose adjustments may be necessary in this population.	-0.19875436	0.09285477	-0.06958945	-0.19483984	0.034714434	-0.08902029	-0.13770082592964172	0.4261239767074585	0.0625506043434143	0.3416764558211274	0.6032940264063419	0.6880399151785218	0.3023525	0.5699487	0.5363217	0.2913095	0.60812753	0.56853116	0.30049902	0.4735437	0.45524365	0.3365546	0.6233597	0.63570243	0
fluvoxamine	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = 4.0 for CYP2D6 with regards to taking fluvoxamine? Give a 2-3 sentence summary.	No recommendation due to lack of evidence	['Avoid fluvoxamine. Take an alternate therapy.', 'Take fluvoxamine with a reduced dose.', 'Take fluvoxamine with an increased dose.']	Proceed taking fluvoxamine as normal. There is no recommendation.	For an individual who is an Ultrarapid Metabolizer with an activity score of 4.0 for CYP2D6, they may metabolize fluvoxamine more rapidly than normal, potentially leading to decreased efficacy of the medication. In such cases, higher doses of fluvoxamine may be needed to achieve therapeutic levels. Close monitoring of fluvoxamine efficacy and potential side effects is recommended, and dose adjustments may be necessary based on individual response. Consulting with a healthcare provider or a pharmacogenomics expert is advised for personalized recommendations.	-0.29982385	0.18775521	-0.11025243	-0.186382	0.047341004	-0.0788616	-0.15539301931858063	0.41332942247390747	0.06522075086832047	0.2273339099959274	0.6060040107069163	0.6904162104608288	0.23605275	0.48817402	0.52435255	0.25459695	0.5892741	0.60024434	0.09130784	0.5168625	0.4919088	0.27564204	0.569032	0.6330837	0
